GSE21749_P_WT_1 GSE21749_P_WT_2 GSE4193_P_WT_1b GSE4193_P_WT_2 GSE21749_R_WT_1 GSE21749_R_WT_2 GSE4193_R_WT_1 GSE4193_R_WT_2
oprl1 6.08841500807709 6.09622700260415 6.84827980099054 6.81310595206464 6.58184215484921 6.36207034165178 7.0803177495702 7.13726964050051
plek 4.75653660334863 4.74812208494946 5.04223417910394 5.31350968284796 4.64175335964267 4.83550242118557 5.51949891378415 5.685589378853
rdh10 8.11225510088815 8.75694629774567 6.79313750431371 6.92236631962789 5.90248981991623 6.43497925315528 7.04809573751811 6.86532296526553
rara 7.03875460774165 7.16297311373058 7.37673208980789 7.71878832267575 7.9546739178557 7.72991290879971 7.92669563912903 8.05210604542388
tfr2 6.90420554731797 6.48888055591864 6.25045711569226 6.21531196290107 7.25859675851328 7.13323327901622 6.3846869470861 6.65944018382235
map2k5 9.22322535191933 9.65714200791814 9.50806494362582 10.0323577667458 8.87235440877605 8.95594823872928 9.05238004495764 8.80104480017306
arpp21 4.97972129299679 4.61408848477428 5.09976029427518 5.28199175764111 6.11774353628902 6.01754726802204 5.56752044548155 5.31908101088712
ap5m1 8.12174751565594 8.65459298661172 7.19082401516175 7.00823865658479 6.66247706389958 6.46825073983089 6.92859922112994 6.86356048003423
ptbp3 7.73950097625852 7.66707336307367 6.54168882234268 6.64937946527566 6.73180824339221 6.74546966204602 5.83752258898505 5.58842371682219
asb16 7.1314407802543 7.02508817334927 7.6723179337507 7.81106553280496 7.44950108796159 7.2382516805719 7.85369116949105 8.04298048879614
otud7a 9.9702915150447 9.82378082644659 9.61464566949155 9.52316582567466 9.29352527452557 9.05845179429444 9.05214303262741 8.85552629027597
oas1b 7.59593348374062 7.30519207337882 8.31410161503344 8.24622607291868 7.79131234290356 7.75922526394145 8.3714057503557 8.38050498616213
rapgef5 6.12964357966168 6.42916697341665 6.64572188414695 6.69970188546274 8.13010258983049 8.07835518298286 6.90934304033908 6.75943117809127
gabrp 5.88689166339363 5.63779067980474 6.62660083159648 6.58867722914593 6.16247101161614 6.09435946457557 6.73004658402444 7.04115922553763
c79741 7.87129589606836 7.42053957050335 8.20116823238204 8.19521499938529 7.35544146077881 7.64217789205743 8.13891243003438 8.72980077273062
sec14l2 7.71166009806629 7.68056864639211 8.31599481572562 8.50771723750973 8.77933896933943 8.63996627508065 8.77334307251954 8.98735823478773
strn4 12.0822075983991 12.0874438549712 12.2608710471261 12.0659070245111 11.4840370942864 11.3020645750638 11.7882596380142 11.4424169208234
chil4 5.83140211719201 5.91453450651868 6.50322355873761 6.55611708767619 5.74277861217437 6.20005092833639 6.20535541604604 6.50483481689225
cep350 10.6047713674628 10.4793234790492 10.191805597377 9.75061874138082 10.2372672602152 10.3929632577922 9.82283625993558 9.58737212117459
bmyc 6.89661093851091 6.90159383163291 7.47943546532699 7.53519699045235 7.2663190301004 7.0251136603481 7.88233426687772 7.80993035135003
car14 6.55160258065037 6.58682820645388 6.98553861112137 7.38826242632112 6.55125997660149 6.94083942041514 7.18308350176023 7.20126300150072
ccdc146 8.13534738795756 8.50869566833496 8.30934702709406 8.1468471837129 8.94905465309357 9.07426977211492 8.85472968950672 8.53751139430697
mterfd2 10.5335155491769 10.6481197553186 9.6515378771378 9.61265359156872 9.86759620098706 9.83316356136776 8.86000681351219 8.67353823661401
apcdd1 4.72010400869627 4.52787268307715 5.29218678220119 5.57563703984592 4.80023218509874 4.64080109514717 5.36284382946755 5.18824347924168
chrna3 6.26577994917765 6.23466445203467 6.81424958648467 7.20174452316091 6.72910208069153 6.77728325869777 7.33728576998671 7.28583792423252
wscd1 5.15761194144891 5.06819336714322 5.69853740778893 5.95387428109677 4.93845891127187 5.53481899614612 5.54559296429681 5.88335363601099
clmp 6.65036677961964 6.30223322803397 6.59743865796927 7.00302914204493 7.97736471567846 7.98187178259849 6.80447283058583 6.94602526447257
arap2 7.183441226238 7.43741974827343 7.20937560589509 7.39667164346222 6.46005065718341 6.25259435758247 6.83819684346564 6.70917772848781
ece1 5.39800977361993 5.05074867759251 6.11719691849467 6.12085627396418 6.34344522463402 5.80327583691343 6.3966430037156 6.30046711375294
wdr96 7.85327048871645 7.74671279202902 7.91057115445755 8.07767838095261 8.60684087912372 8.65436013351816 8.47170086342799 8.17537919024937
zbtb39 8.39174640846467 8.07201577132635 7.06298962172182 7.22288452100164 6.58944410188389 7.14903017688973 6.82956164920834 6.81503682097416
mc1r 6.42137481555139 6.60166219037904 7.14793228780121 7.26747799108302 6.7619242657856 6.91150879428945 7.52140521638408 7.77115497559843
tex26 5.98194619431032 5.80157049994899 6.74643588520648 6.59352462413462 6.38036028846254 6.80437091454051 7.48577390630388 7.14611225253224
iqcd 10.2407496670119 9.93337004686268 9.46204755873764 9.31767834118806 10.4110772568399 10.2493653559954 10.0242826565711 9.6911772409659
kctd12b 5.17590252748113 5.5839176321769 6.11454788086079 6.37307729842538 5.94417303697176 5.61704818980354 6.18458080687366 6.31728891073434
polg2 8.27394164755428 8.41638696875658 7.51693601860883 7.28195026016949 6.95101713830917 7.146105621056 7.25966700527359 6.9479811109336
aurkb 9.24042933743845 8.6038156456327 9.41832495950441 9.46821591508521 9.03062697006978 9.06211835023904 8.70012938317343 8.55267880724469
igfals 6.59685054031321 6.6702589961757 7.63886310643314 7.85543765707481 7.45025697914913 7.48648270444274 7.90334555259743 7.89007794374184
trim65 6.04590197324572 6.15462063333526 6.89511455980061 7.01378001057797 6.4250446383437 6.18922036796397 6.65898470221002 6.75406636799804
trim28 13.0962164312538 12.8650526193986 13.475688053406 13.331651624415 12.3240459463024 12.3210529097866 12.9496600859808 12.6205317653931
scd3 5.12889474036512 5.24328420388476 6.03024080746766 6.26717502456445 5.63282557038418 5.56020876586445 6.022259581861 6.29877676085654
pex5 9.7604115137661 9.73835004436087 8.78680123830761 8.89496575829603 8.61671773160319 8.52178862288356 8.42415108068752 8.14732186271745
grid2 5.54502504463139 5.50683145054566 6.01360437242103 6.18267514084913 5.39112198860438 5.72134643668102 6.13082262012237 6.71176609173824
st3gal3 6.96634242291953 7.14199224032315 7.4305899175481 7.57480504309845 7.81609096149337 7.24182614720163 7.852048646235 7.96172716840832
gm8479 4.90291814648787 5.04071204987577 5.91153128068261 6.08217353223245 5.33707778145395 5.60933785041212 5.72404856095274 5.85754028820148
ccdc126 7.31296067442197 7.4474938183348 6.48592791305266 6.70045769546486 6.10177071544349 6.1953260340143 6.26228564597369 6.39171520788382
fut7 6.44184737095237 6.75215093553061 7.52397584606733 7.70692403278647 7.05004331634659 7.09176360491034 7.61330267467986 7.57363580359337
comt 7.79888408608442 7.79673521213565 8.34848293940172 8.56646190330579 7.60670489847728 7.56455639686838 8.3547490520587 8.36443013673662
lypd2 6.13244967347317 6.45771399068776 6.96271874409289 7.29126795849096 6.54720304335035 6.50394682087684 7.07520818436495 7.17554714923193
hint2 8.34432676405482 8.54831236230419 7.41305591471291 7.57348990198948 7.71431249972677 7.86718895065323 8.26775232151519 8.21789061987969
htr1b 8.12624580039461 8.29888301598289 8.75442135395034 8.86788686806853 8.1623881445676 8.17936961758504 8.72431321057176 8.89176539473789
dok4 7.42137414257046 7.32142115613371 8.09815513999317 8.07189274714354 7.74389666625137 7.64155029680535 8.48186761078474 8.71735792644381
msantd4 9.28022326591594 9.48473821003597 8.50174848619673 8.36585612704728 8.66256418572534 8.85638020619146 8.32152821975011 7.85662516418203
rad23a 10.5913918523359 10.7372616446088 9.96268051695738 10.14696349402 10.4648549033869 10.3442824852943 9.48315050099988 9.66812705154868
ramp1 6.36070309860661 6.28414207576636 7.14390687231964 7.2609720275596 6.64842501481148 6.61570890863262 7.05196187601242 7.20580146400683
itpr2 7.5368000988587 7.20809448470882 7.99083940443148 8.16385981812465 7.53630035751201 7.38603914059443 8.09915232338632 8.12715645816258
ahnak 6.66834676934234 6.44504536601456 7.1913990412031 7.44808909851887 6.58772644795281 6.69665641833326 7.14590784734101 7.45690627416764
gimap6 4.76533102569685 5.06278280031068 5.61982140510495 5.95361668863366 5.06720451992653 5.12738010124947 5.55719080068388 5.83390101442864
krba1 11.0813953980035 10.9155598692169 11.5345375424042 11.2811183078039 10.5538749975628 10.4353507670843 10.6609901249512 10.132419507948
nacc1 5.82269124784204 5.84060122575019 6.574057805539 7.05463320777841 6.73799891557939 6.52730571833273 6.93201887978768 7.05650098661968
rnf150 6.20504116936731 6.22903409669077 6.78412689163415 6.96757449717631 6.13060141115387 6.74146944452169 6.97386902260716 6.71703485377025
six1 5.88075683309719 5.44396067542814 5.43171819385306 4.98141646563294 6.30475676182048 6.85982612700418 5.29087725748333 5.40961132966901
camkv 7.47529156375719 7.01640536830441 7.56128200533704 7.43500132205489 8.22784665665471 8.02694299288742 8.16231266230948 8.04195771439733
gm1123 6.92526560245283 7.06834158124868 7.54783205144311 7.69461823413693 7.11141704508458 7.8872009147596 7.74602401662835 7.60988608292686
flad1 7.60339818206377 7.5308749888216 7.1772933520392 7.13106836621123 6.43895140772411 6.85145804765754 6.73230114102473 6.21765785579278
mboat7 8.20804473560897 8.27989430731371 8.68098136257561 9.01607126475143 7.74551182916925 7.66196914754216 8.75337702259772 8.54007160599895
cox20 6.33389186072202 6.18119059062086 6.84922411237139 6.9703319330642 6.18492736844538 6.36069207221498 6.93416134820578 6.89303771043647
cyp2d40 5.48477704456588 5.66324326574934 6.28436299445215 6.37150042490252 6.04018086327152 5.33297582932421 6.0266565021943 6.20553689167653
bad 10.5744602064906 10.5212002880907 9.74380783209789 10.0152900363816 10.0185916013696 10.0067151857307 8.55643730982472 8.91921478428059
bag6 12.0864749735735 11.8650751366579 12.7469072719318 12.6519453467952 12.2353168909193 12.0171319769856 12.792883576388 12.491586992059
rtn4ip1 8.09914843456689 8.50623111109472 7.23326868269505 6.99956959846619 6.64188579126787 6.91171899207849 6.9103094650407 6.51430671505397
slc37a3 6.44733522886688 6.99632262263509 6.83443330060318 6.88950584817975 5.98782650380848 6.56669091877181 6.2563362182404 6.19787158222859
sec24d 6.17621867836352 6.27396238802 6.94317963238289 7.05883297211534 6.2423605604102 6.35165162815413 6.67319610105992 6.84884294595801
serpine2 5.82221516460219 5.96561645712138 6.12409151949881 6.48712805874942 6.35807339612482 6.57229519919115 7.60071476047346 7.04600561417699
gm12538 8.29834428007077 8.50366123313475 8.55076453892018 8.76400694021673 9.6749344753566 9.35267591797968 9.07600705716982 8.96970718623157
rbm28 7.27881772631049 7.01847615748887 6.73467099344904 6.25167611529205 5.68890482163646 6.04275748155687 6.30723793236102 6.46080784790313
fam69b 9.10570672484473 9.34390358268669 8.3653454814829 8.03135926307705 8.27394239516106 8.0529712425395 7.68310464183 7.58550730407761
anxa4 5.12893191639905 5.41004738085184 5.63902418680833 5.92273844433705 6.09778393861471 5.67461558990867 6.4576088752394 6.56181284498406
gpc2 6.91247949377887 6.74475494982456 6.480273792923 6.08324381604547 5.32117451836283 5.67922029485444 6.53588742560989 6.496508062919
psen1 10.571246563851 10.6973893566684 11.309532818756 11.5615358083448 11.6188562084438 11.7126819396828 11.9647097330665 11.9111233667159
tbx3 5.20254976240621 5.38866554035992 5.85908898249469 6.21348466005529 5.57369721789552 5.29832064933131 6.01725900638231 5.95673923254591
ghr 4.5886629014591 5.0228279470881 5.59675485377696 5.6648284320203 4.75533731887383 5.17372513730961 5.42469838056227 5.55000117869661
oxld1 8.69601392153173 8.59792095749922 7.67037870754803 7.91149676267969 8.35689844990637 8.08813922459304 7.70467108166775 7.84713012372396
ift122 12.3050405859966 12.2511336351839 12.7367540211421 12.3966838324429 11.7207070975163 11.7229098250435 11.8316277899756 11.1236181667538
rag2 7.04238044392259 6.85432561514646 6.91368006939332 7.00341773636709 7.97932696414402 7.87383536901069 7.28341707168986 7.49079907602937
nfatc1 5.76183543533981 5.54332322903095 6.38252687300203 6.44413661485691 5.90827811810173 5.91315645298198 6.5858839307768 6.57627922028999
ahr 6.69933943825669 6.7868177061682 7.38964573089424 7.41983292660151 6.55512026917265 6.90824337815316 7.36380688816209 7.29427387712683
zfp524 7.2286983539497 7.13629084726151 8.07257550832336 8.28801791320771 8.46451170538525 8.44664882466815 8.53180276362256 8.47343122553712
iqch 11.1320279359945 11.2893654732578 11.1092047790614 10.9503493849601 12.0172850250843 12.1629774815245 11.6361811970362 11.3134214289329
pgam1 8.95857015952257 8.96668373124973 8.83536226292062 9.2175829423474 8.30756726463628 8.34708730855813 8.63296636036911 8.35830179864094
pga5 6.65683152072503 7.10314664188703 7.46399686689679 7.61359538069891 7.1914743954631 7.22570624565391 8.25704749474193 8.64761166574757
ndufa13 8.26771825832012 7.88717267179417 8.08282693188256 8.12387944573239 8.68334317230008 8.82459996721327 8.5989725871273 8.83751901885372
cox6a1 12.4510684925008 12.4099836557654 12.3228006187693 12.5240536829318 11.6739333843932 11.656254797245 11.8624857064967 12.0764628458383
smr3a 5.06637393694998 5.10120909071744 6.00654194338574 5.66738337755126 5.47461367872749 5.26776585074416 5.77251786042796 6.1162207000984
osr2 5.21980943570339 5.21270070569608 5.61060907753623 6.12134652149538 4.64277061593382 5.27215005298507 5.86706929556557 5.80798719170058
kbtbd11 8.94503321969723 7.94893785104489 9.09823165104414 8.85247067567586 8.37321065014383 8.49373491996597 8.36719511269097 7.98264639037208
acp1 8.1596462786724 8.44054920390713 7.74964469473586 7.75501670811955 7.4045995426833 7.27614301664861 6.97865443253845 7.17836950460754
bcl2l1 11.6388519514218 11.5074505565958 11.629456842631 11.4867962840889 10.8346915339008 10.8756990515924 11.0900175360819 10.9527782610658
dnttip2 9.12998845226213 9.44248396806893 8.77086074042499 8.77267891959046 9.44242576076497 9.58098236774612 9.23811970963317 8.85977402628125
dgkb 6.07931709730431 6.19662457201689 6.92520760243421 7.21888470074441 6.60357625014128 6.48255062700517 7.23083358460269 6.94764580756718
vmn1r43 3.95300479752214 4.07306511595163 4.29308296445868 4.32333055731002 5.89051333060944 6.02277040913578 4.49300187699469 4.43951837882937
ltbp2 4.70202265006466 5.04071204987577 5.55989457569753 5.74538937638715 5.24668170406504 4.88595134125882 5.90135219767213 5.55398034895143
rps6kb2 6.89755900672546 7.12422617443826 7.22902566181339 7.57269535180717 6.51430671505397 6.28632903347549 7.35489072261721 7.55893558417592
afmid 5.85908585770703 5.95919797758677 6.80102004430417 6.97436400442797 6.7619242657856 7.15152224409987 7.20698180136007 7.44240342926896
utp3 10.4536370402148 10.5631033970093 10.1856531954722 10.0305134464145 9.73437232911214 9.64971286325658 9.64545603248027 9.04559253175748
gtf2a1l 12.555433806898 12.4226696887596 12.7173172574489 12.7781880228298 13.3778976094644 13.4645493243429 13.2482709057117 12.826975519556
tmem161a 9.36538233675635 9.12774376602408 9.27353101389169 9.85481861045857 8.19922967796504 8.20557228154123 9.10386471346466 8.8551302481354
tmem52b 6.16256542234089 5.93365674442656 6.96112766438613 6.91420578177349 6.42606776706208 6.33121346286174 6.72891264718841 6.8856648731815
slc35f3 5.7806035614621 5.97889450569167 5.1539616627755 5.30949881824472 4.86027943964837 4.69653096106275 4.94690626840455 4.71328263187557
papss2 6.46414407470738 5.99242300678596 7.41821103103067 7.44365971159265 6.93979047009954 7.01820634106151 7.33919257400269 7.47069688437053
cd7 7.2328976948378 7.38673026269258 7.91055549696771 7.97325504626206 8.45055405750968 8.36084924888951 8.27085363743127 8.49573202493765
adra2c 5.55749022159839 5.68915214662284 6.06084624503714 6.42521325785624 5.71225867572708 5.78991582713052 6.2717992225311 6.43747523488942
slc22a15 6.03420546737563 5.99326944989848 5.17110534348532 5.46156415822062 6.6107384772323 6.26083392556993 5.4958936704687 5.69683549625989
arhgef19 5.91567848908011 6.03750205030994 6.62201017971623 7.07000188826427 6.26189411060047 6.6062019203442 6.7656837134741 6.94028509878901
ai414330 9.68868069678408 9.20691186725437 9.12994800466061 9.22230304706539 10.1253855390932 9.88177752576149 9.80188686917396 9.75024270825935
dio1 5.41564860794615 5.03805545996314 6.05794105047432 6.16718315217591 5.81396965514703 5.65356122188978 6.28830565722232 6.3112810810305
endou 5.15211319584819 4.8071825893998 5.98255108479947 6.2323344491529 6.05932406495417 5.89446664680328 6.5519943991055 6.71915921711028
